"SERIALNO","PUMA5","HWEIGHT","UNITTYPE","PERSONS","BLDGSZ","HINC"
"0008542","11609",21,0,3,"02",99296
"0008543","11603",21,0,1,"08",46411
"0008544","11504",72,0,3,"02",33640
"0008545","11506",14,0,1,"02",9628
"0008546","11504",20,0,2,"02",44805
"0008547","11608",12,0,2,"02",41702
"0008548","11609",22,0,3,"02",116057
"0008549","11611",25,0,2,"02",49126
"0008550","11506",15,0,4,"02",91524
"0008551","11704",68,0,2,"07",62767
"0008552","11504",10,0,2,"02",7423
"0008553","11606",15,0,2,"07",9860
"0008554","11706",9,0,4,"02",40600
"0008555","11611",9,0,1,"08",37120
"0008556","11609",16,0,4,"02",96976
"0008557","11606",22,0,2,"03",29405
"0008558","11502",15,0,1,"02",11890
"0008559","11616",25,0,3,"02",105907
"0008560","11608",41,0,5,"06",12760
"0008561","11615",8,0,3,"02",65481
"0008562","11607",10,0,1,"02",51678
"0008563","11502",15,0,1,"10",6264
"0008564","11614",15,0,6,"02",79460
"0008565","11612",14,0,1,"09",20184
"0008566","11607",13,0,3,"02",63219
"0008567","11616",19,0,4,"02",231999
"0008568","11701",22,0,1,"02",9686
"0008569","11614",22,0,1,"02",25531
"0008570","11607",14,0,3,"02",41760
"0008571","11705",17,0,3,"02",270280
"0008572","11507",12,0,2,"02",39034
"0008573","11706",42,0,1,"01",13919
"0008574","11604",39,0,1,"04",28593
"0008575","11604",0,1,1,"  ",0
"0008576","11604",17,0,1,"02",35090
"0008577","11504",15,0,3,"02",30101
"0008578","11605",13,0,1,"07",2320
"0008579","11503",13,0,6,"02",69368
"0008580","11601",54,0,2,"04",21924
"0008581","11616",15,0,4,"02",140940
"0008582","11602",14,0,1,"08",27839
"0008583","11605",42,0,2,"02",89900
"0008584","11611",10,0,1,"02",9570
"0008585","11606",27,0,2,"02",34688
"0008586","11702",27,0,1,"08",13919
"0008587","11614",18,0,1,"01",9744
"0008588","11701",27,0,1,"06",14499
"0008589","11505",14,0,4,"02",87000
"0008590","11612",14,0,1,"02",40600
"0008591","11501",14,0,1,"02",41354
"0008592","11802",51,0,2,"02",22330
"0008593","11701",14,0,1,"02",56259
"0008594","11703",64,0,2,"08",40948
"0008595","11607",26,0,1,"02",63799
"0008596","11502",14,0,2,"02",35380
"0008597","11611",0,1,1,"  ",0
"0008598","11701",21,0,2,"01",16355
"0008599","11705",23,0,1,"02",31319
"0008600","11703",13,0,1,"02",72500
"0008601","11506",30,0,3,"08",14615
"0008602","11802",13,0,3,"02",73671
"0008603","11507",47,0,7,"02",62639
"0008604","11801",12,0,2,"02",75400
"0008605","11601",26,0,5,"02",61479
"0008606","11602",14,0,3,"02",87580
"0008607","11615",16,0,2,"02",30565
"0008608","11616",27,0,3,"02",52200
"0008609","11608",7,0,2,"02",30449
"0008610","11705",13,0,1,"02",34800
"0008611","11611",16,0,4,"02",41180
"0008612","11703",25,0,2,"05",11890
"0008613","11602",7,0,4,"02",89088
"0008614","11602",13,0,3,"02",114839
"0008615","11602",21,0,3,"02",184440
"0008616","11801",13,0,2,"02",22098
"0008617","11611",26,0,3,"01",14209
"0008618","11603",20,0,1,"08",47560
"0008619","11605",14,0,1,"02",48140
"0008620","11612",15,0,2,"06",36540
"0008621","11701",26,0,2,"05",17487
"0008622","11504",12,0,2,"02",46400
"0008623","11609",15,0,3,"02",124699
"0008624","11502",23,0,2,"04",32799
"0008625","11611",10,0,7,"02",39892
"0008626","11502",14,0,2,"02",100514
"0008627","11703",33,0,1,"02",18560
"0008628","11613",28,0,1,"07",29121
"0008629","11507",14,0,1,"02",27839
"0008630","11604",12,0,2,"02",70760
"0008631","11705",11,0,1,"01",35960
"0008632","11506",14,0,3,"02",49706
"0008633","11615",15,0,5,"02",34800
"0008634","11612",13,0,1,"02",34800
"0008635","11613",14,0,3,"02",226199
"0008636","11603",23,0,2,"03",80736
"0008637","11603",35,0,1,"07",67280
"0008638","11705",18,0,3,"02",2320
"0008639","11801",11,0,3,"01",70870
"0008640","11608",12,0,4,"02",57999
"0008641","11608",3,0,4,"02",231100
"0008642","11502",15,0,2,"03",51272
"0008643","11501",16,0,2,"02",33640
"0008644","11801",4,0,2,"02",13687
"0008645","11605",22,0,1,"07",13166
"0008646","11605",24,0,1,"07",19024
"0008647","11609",0,1,1,"  ",0
"0008648","11615",26,0,1,"02",696
"0008649","11613",23,0,1,"10",24940
"0008650","11603",11,0,1,"08",5017
"0008651","11801",5,0,2,"02",24070
"0008652","11506",19,0,9,"01",21703
"0008653","11601",29,0,1,"05",17400
"0008654","11802",13,0,2,"02",11484
"0008655","11601",35,0,1,"02",0
"0008656","11703",17,0,2,"02",18154
"0008657","11609",39,0,2,"02",73080
"0008658","11802",21,0,2,"02",68266
"0008659","11610",19,0,2,"02",110779
"0008660","11607",13,0,2,"02",45820
"0008661","11606",25,0,3,"02",27642
"0008662","11612",20,0,2,"08",31145
"0008663","11504",39,0,4,"02",47792
"0008664","11802",29,0,3,"02",60319
"0008665","11703",11,0,2,"05",7858
"0008666","11705",27,0,2,"02",17400
"0008667","11507",15,0,1,"02",121277
"0008668","11706",8,0,2,"01",46110
"0008669","11605",18,0,2,"02",69600
"0008670","11706",12,0,3,"07",36772
"0008671","11802",19,0,1,"02",28292
"0008672","11706",24,0,3,"02",55099
"0008673","11603",24,0,1,"09",9280
"0008674","11505",5,0,1,"02",87000
"0008675","11802",13,0,2,"02",20126
"0008676","11701",53,0,1,"07",13281
"0008677","11505",5,0,1,"02",27375
"0008678","11703",14,0,1,"07",533
"0008679","11608",2,0,2,"02",11391
"0008680","11611",45,0,2,"07",30043
"0008681","11802",0,1,1,"  ",0
"0008682","11607",13,0,1,"06",42920
"0008683","11601",15,0,3,"02",54519
"0008684","11606",13,0,2,"02",60899
"0008685","11502",14,0,1,"02",5440
"0008686","11615",13,0,5,"02",85260
"0008687","11505",21,0,6,"02",84564
"0008688","11501",0,1,1,"  ",0
"0008689","11603",16,0,2,"09",31899
"0008690","11701",25,0,2,"07",34742
"0008691","11616",5,0,2,"02",63915
"0008692","11608",46,0,1,"07",31899
"0008693","11610",19,0,2,"02",102486
"0008694","11615",13,0,2,"01",51794
"0008695","11613",58,0,3,"02",33872
"0008696","11705",6,0,1,"02",28999
"0008697","11615",11,0,1,"02",3190
"0008698","11606",12,0,1,"02",43964
"0008699","11501",21,0,1,"02",5220
"0008700","11601",14,0,4,"02",55679
"0008701","11503",22,0,2,"02",66700
"0008702","11705",13,0,1,"02",39672
"0008703","11604",23,0,1,"02",19894
"0008704","11802",42,0,1,"07",29579
"0008705","11604",25,0,4,"02",74356
"0008706","11605",24,0,2,"06",34800
"0008707","11607",13,0,1,"02",32479
"0008708","11616",15,0,2,"02",361920
"0008709","11503",15,0,4,"02",17980
"0008710","11604",12,0,2,"02",127716
"0008711","11606",17,0,1,"02",33640
"0008712","11611",26,0,2,"02",222139
"0008713","11614",16,0,2,"02",93496
"0008714","11704",28,0,2,"02",138330
"0008715","11801",17,0,2,"05",26100
"0008716","11705",16,0,4,"10",37990
"0008717","11603",26,0,2,"07",45785
"0008718","11601",23,0,1,"05",23316
"0008719","11603",100,0,2,"09",93965
"0008720","11706",17,0,2,"02",62059
"0008721","11705",46,0,2,"02",28999
"0008722","11705",16,0,2,"04",62518
"0008723","11605",22,0,1,"09",52374
"0008724","11604",13,0,1,"02",62813
"0008725","11504",20,0,3,"09",52084
"0008726","11704",16,0,4,"02",146160
"0008727","11507",37,0,2,"05",9222
"0008728","11614",8,0,4,"02",97730
"0008729","11505",8,0,1,"02",3885
"0008730","11602",14,0,2,"02",20787
"0008731","11502",16,0,9,"02",36018
"0008732","11701",27,0,2,"02",34162
"0008733","11506",21,0,2,"01",29028
"0008734","11608",21,0,5,"02",53359
"0008735","11612",14,0,1,"06",1003
"0008736","11704",30,0,3,"02",76096
"0008737","11704",17,0,3,"02",60145
"0008738","11701",18,0,2,"02",33292
"0008739","11616",13,0,1,"02",34800
"0008740","11704",26,0,2,"02",201509
"0008741","11603",25,0,3,"02",26274
"0008742","11802",12,0,2,"02",10730
"0008743","11614",9,0,4,"02",67976
"0008744","11704",29,0,2,"02",71746
"0008745","11611",24,0,4,"02",43181
"0008746","11615",42,0,1,"02",17400
"0008747","11614",24,0,2,"01",44892
"0008748","11612",18,0,1,"07",29173
"0008749","11507",12,0,2,"02",50808
"0008750","11507",37,0,1,"01",8003
"0008751","11505",4,0,1,"09",30739
"0008752","11705",18,0,2,"02",56839
"0008753","11604",12,0,2,"04",34800
"0008754","11501",14,0,4,"02",68208
"0008755","11606",30,0,3,"04",209322
"0008756","11705",16,0,3,"02",50361
"0008757","11706",23,0,2,"02",44660
"0008758","11704",42,0,2,"02",92800
"0008759","11705",13,0,3,"02",55679
"0008760","11608",22,0,1,"08",4001
"0008761","11802",15,0,2,"02",91176
"0008762","11505",21,0,1,"02",11020
"0008763","11705",12,0,5,"02",81200
"0008764","11607",76,0,2,"09",58869
"0008765","11606",79,0,3,"02",249631
"0008766","11801",2,0,1,"01",24360
"0008767","11504",14,0,5,"02",61508
"0008768","11703",17,0,6,"02",40600
"0008769","11608",80,0,2,"07",80040
"0008770","11704",27,0,6,"02",91060
"0008771","11704",68,0,2,"02",0
"0008772","11501",31,0,1,"02",72500
"0008773","11608",19,0,3,"03",57999
"0008774","11616",16,0,3,"02",72500
"0008775","11608",12,0,1,"02",24534
"0008776","11603",27,0,1,"09",8003
"0008777","11601",26,0,5,"04",12586
"0008778","11501",16,0,1,"07",49880
"0008779","11801",3,0,3,"02",117565
"0008780","11701",11,0,3,"02",109039
"0008781","11507",40,0,1,"02",2610
"0008782","11610",18,0,2,"06",38860
"0008783","11506",15,0,4,"02",48778
"0008784","11703",15,0,1,"02",18270
"0008785","11507",13,0,2,"02",207060
"0008786","11603",17,0,2,"08",57709
"0008787","11701",12,0,3,"02",19134
"0008788","11608",20,0,1,"02",72732
"0008789","11614",5,0,2,"08",44080
"0008790","11801",19,0,1,"02",0
"0008791","11801",3,0,3,"02",72836
"0008792","11609",28,0,3,"02",172956
"0008793","11601",20,0,2,"02",32653
"0008794","11603",60,0,3,"09",34394
"0008795","11609",20,0,1,"06",20880
"0008796","11702",40,0,2,"02",24592
"0008797","11605",10,0,2,"02",66700
"0008798","11801",4,0,2,"02",33060
"0008799","11503",14,0,4,"05",31319
"0008800","11614",4,0,1,"02",45240
"0008801","11506",21,0,5,"02",57999
"0008802","11505",17,0,5,"02",78590
"0008803","11506",13,0,2,"02",26378
"0008804","11608",16,0,2,"02",41354
"0008805","11705",0,1,1,"  ",0
"0008806","11801",12,0,2,"02",70064
"0008807","11507",7,0,2,"01",71746
"0008808","11702",28,0,3,"09",1739
"0008809","11701",31,0,2,"02",126555
"0008810","11614",39,0,4,"02",20300
"0008811","11604",31,0,3,"02",34336
"0008812","11606",13,0,5,"01",16878
"0008813","11507",39,0,2,"02",75400
"0008814","11615",9,0,2,"02",64379
"0008815","11612",27,0,2,"07",49300
"0008816","11506",25,0,2,"02",12296
"0008817","11802",12,0,3,"09",9744
"0008818","11503",7,0,5,"04",17400
"0008819","11802",14,0,3,"02",113911
"0008820","11601",37,0,1,"06",29695
"0008821","11608",26,0,1,"07",24360
"0008822","11505",21,0,2,"05",54519
"0008823","11702",16,0,6,"02",62663
"0008824","11607",76,0,4,"02",237219
"0008825","11501",15,0,2,"08",42351
"0008826","11615",15,0,1,"05",14615
"0008827","11604",15,0,2,"02",107879
"0008828","11606",0,1,1,"  ",0
"0008829","11604",8,0,4,"02",51040
"0008830","11501",21,0,4,"03",52780
"0008831","11609",23,0,4,"02",228519
"0008832","11614",8,0,1,"09",5805
"0008833","11602",12,0,3,"02",92800
"0008834","11506",18,0,3,"02",79286
"0008835","11605",12,0,3,"02",39498
"0008836","11501",17,0,4,"02",65772
"0008837","11601",12,0,3,"02",95352
"0008838","11703",29,0,1,"09",4872
"0008839","11505",12,0,3,"05",47270
"0008840","11608",11,0,2,"02",46400
"0008841","11607",26,0,1,"05",69600
"0008842","11706",11,0,6,"01",96106
"0008843","11611",26,0,1,"02",82534
"0008844","11606",13,0,1,"02",77140
"0008845","11705",20,0,1,"02",17400
"0008846","11615",16,0,2,"02",63799
"0008847","11801",16,0,4,"01",59739
"0008848","11503",8,0,3,"03",4640
"0008849","11502",13,0,2,"02",47562
"0008850","11603",20,0,3,"02",4640
"0008851","11607",22,0,3,"02",291160
"0008852","11603",29,0,2,"05",19140
"0008853","11502",22,0,1,"05",25520
"0008854","11505",15,0,2,"07",11600
"0008855","11802",0,1,1,"  ",0
"0008856","11612",14,0,3,"02",79112
"0008857","11612",28,0,2,"07",44370
"0008858","11612",42,0,2,"05",9860
"0008859","11505",27,0,2,"01",16704
"0008860","11608",19,0,2,"02",51214
"0008861","11615",18,0,1,"01",23078
"0008862","11614",12,0,2,"02",18560
"0008863","11502",45,0,1,"02",19720
"0008864","11603",25,0,1,"09",5452
"0008865","11701",14,0,2,"02",174
"0008866","11701",23,0,3,"02",149236
"0008867","11604",47,0,5,"06",13919
"0008868","11615",22,0,2,"02",59159
"0008869","11602",21,0,3,"02",116753
"0008870","11608",12,0,5,"02",60319
"0008871","11802",22,0,2,"02",84755
"0008872","11704",21,0,2,"02",59739
"0008873","11705",15,0,2,"02",55679
"0008874","11502",11,0,4,"02",74506
"0008875","11507",36,0,2,"02",25056
"0008876","11703",14,0,2,"02",79489
"0008877","11607",22,0,4,"02",85840
"0008878","11802",40,0,1,"03",48604
"0008879","11505",0,1,1,"  ",0
"0008880","11801",7,0,2,"02",44196
"0008881","11602",11,0,2,"02",74820
"0008882","11502",25,0,4,"02",23200
"0008883","11706",11,0,2,"02",53278
"0008884","11705",5,0,3,"02",43529
"0008885","11610",20,0,1,"02",38280
"0008886","11608",19,0,2,"02",45240
"0008887","11505",28,0,1,"02",0
"0008888","11704",25,0,2,"02",64727
"0008889","11702",19,0,2,"03",115999
"0008890","11701",18,0,1,"03",5800
"0008891","11605",21,0,1,"02",28999
"0008892","11706",7,0,2,"02",32479
"0008893","11702",24,0,2,"02",67280
"0008894","11703",16,0,5,"02",351480
"0008895","11701",13,0,2,"02",47490
"0008896","11613",23,0,2,"06",11948
"0008897","11503",19,0,3,"02",264480
"0008898","11606",17,0,1,"06",0
"0008899","11504",18,0,2,"06",28240
"0008900","11603",16,0,1,"09",22678
"0008901","11706",22,0,2,"02",107415
"0008902","11613",14,0,3,"02",62581
"0008903","11614",50,0,2,"04",33640
"0008904","11616",15,0,2,"02",88160
"0008905","11702",25,0,1,"02",22620
"0008906","11506",14,0,1,"05",17400
"0008907","11604",9,0,3,"02",71920
"0008908","11602",12,0,1,"02",23026
"0008909","11609",11,0,4,"06",20184
"0008910","11501",8,0,1,"02",37700
"0008911","11615",17,0,2,"02",36308
"0008912","11801",35,0,2,"05",22620
"0008913","11802",0,1,1,"  ",0
"0008914","11704",25,0,1,"02",12064
"0008915","11703",13,0,1,"08",4930
"0008916","11603",22,0,1,"07",37700
"0008917","11705",5,0,2,"01",3711
"0008918","11613",33,0,4,"01",20880
"0008919","11503",75,0,1,"06",38280
"0008920","11614",47,0,2,"05",33118
"0008921","11701",10,0,1,"02",12354
"0008922","11601",22,0,1,"07",16704
"0008923","11607",53,0,9,"09",31899
"0008924","11614",8,0,2,"02",54641
"0008925","11506",15,0,6,"02",46980
"0008926","11506",21,0,3,"07",0
"0008927","11703",14,0,4,"02",85787
"0008928","11801",1,0,1,"01",0
"0008929","11616",23,0,2,"02",104405
"0008930","11501",23,0,4,"02",71920
"0008931","11607",14,0,4,"02",88856
"0008932","11505",67,0,4,"08",19952
"0008933","11703",15,0,5,"02",31319
"0008934","11607",71,0,4,"02",18734
"0008935","11703",26,0,2,"04",43442
"0008936","11502",25,0,3,"02",7713
"0008937","11609",17,0,6,"02",352640
"0008938","11505",5,0,3,"02",75806
"0008939","11603",57,0,2,"08",103240
"0008940","11503",9,0,5,"03",38338
"0008941","11602",23,0,2,"02",68788
"0008942","11801",4,0,1,"01",15601
"0008943","11614",16,0,2,"02",76560
"0008944","11614",16,0,2,"02",63799
"0008945","11607",22,0,2,"02",227359
"0008946","11604",43,0,1,"08",41789
"0008947","11506",14,0,4,"02",66294
"0008948","11701",12,0,1,"07",14209
"0008949","11705",5,0,3,"02",35380
"0008950","11610",40,0,1,"02",16239
"0008951","11702",13,0,3,"02",250559
"0008952","11609",38,0,3,"02",225735
"0008953","11502",22,0,2,"02",31122
"0008954","11703",15,0,3,"02",42920
"0008955","11606",24,0,2,"06",39445
"0008956","11701",21,0,3,"02",127599
"0008957","11607",31,0,3,"03",23200
"0008958","11603",25,0,2,"03",78880
"0008959","11702",15,0,2,"02",55679
"0008960","11704",21,0,3,"06",32189
"0008961","11611",14,0,1,"02",6959
"0008962","11501",34,0,6,"02",49880
"0008963","11612",13,0,2,"09",32770
"0008964","11704",108,0,1,"02",12760
"0008965","11611",14,0,2,"02",42398
"0008966","11611",7,0,3,"02",28379
"0008967","11612",16,0,2,"02",8119
"0008968","11703",16,0,2,"06",30855
"0008969","11611",21,0,2,"02",27723
"0008970","11606",24,0,4,"02",15833
"0008971","11610",14,0,1,"01",21460
"0008972","11501",9,0,3,"02",57999
"0008973","11505",4,0,3,"01",4059
"0008974","11501",5,0,2,"02",38570
"0008975","11705",13,0,2,"02",25496
"0008976","11610",63,0,5,"07",28999
"0008977","11504",14,0,2,"01",42340
"0008978","11501",7,0,7,"02",54519
"0008979","11605",24,0,2,"02",52432
"0008980","11601",30,0,2,"06",127814
"0008981","11505",4,0,2,"05",18560
"0008982","11801",4,0,1,"02",6409
"0008983","11702",11,0,3,"02",75284
"0008984","11603",0,1,1,"  ",0
"0008985","11612",17,0,2,"02",26505
"0008986","11704",21,0,1,"02",7133
"0008987","11616",27,0,4,"02",124143
"0008988","11507",21,0,2,"02",1078
"0008989","11608",26,0,1,"06",37700
"0008990","11609",42,0,4,"02",246789
"0008991","11703",12,0,3,"02",4640
"0008992","11601",23,0,1,"02",29637
"0008993","11616",23,0,4,"02",52200
"0008994","11801",38,0,3,"02",82940
"0008995","11612",23,0,2,"02",92800
"0008996","11505",12,0,2,"02",106951
"0008997","11603",20,0,2,"08",41760
"0008998","11706",12,0,1,"08",6669
"0008999","11610",14,0,5,"02",62001
"0009000","11801",12,0,2,"05",11832
"0009001","11801",24,0,5,"02",80388
"0009002","11611",14,0,2,"02",76560
"0009003","11504",0,1,1,"  ",0
"0009004","11801",20,0,1,"02",52780
"0009005","11610",12,0,1,"02",0
"0009006","11507",25,0,1,"01",5800
"0009007","11615",27,0,2,"02",14209
"0009008","11609",23,0,1,"02",50460
"0009009","11612",27,0,1,"02",19720
"0009010","11701",23,0,2,"02",27549
"0009011","11614",31,0,1,"04",0
"0009012","11606",15,0,5,"02",48256
"0009013","11802",41,0,3,"02",34858
"0009014","11609",26,0,1,"09",23896
"0009015","11608",3,0,1,"02",56897
"0009016","11612",13,0,1,"08",19546
"0009017","11802",22,0,1,"03",20880
"0009018","11706",13,0,3,"03",68440
"0009019","11604",0,1,1,"  ",0
"0009020","11604",89,0,1,"03",21460
"0009021","11612",10,0,2,"02",114665
"0009022","11609",15,0,3,"02",228867
"0009023","11503",17,0,1,"02",35148
"0009024","11610",16,0,3,"02",228983
"0009025","11614",4,0,2,"02",172782
"0009026","11610",12,0,3,"02",72500
"0009027","11612",14,0,2,"03",25636
"0009028","11606",13,0,2,"02",34829
"0009029","11612",23,0,1,"02",17980
"0009030","11507",14,0,3,"01",34747
"0009031","11702",27,0,2,"06",17980
"0009032","11613",95,0,1,"07",23780
"0009033","11703",13,0,2,"02",93960
"0009034","11505",5,0,4,"02",73254
"0009035","11705",5,0,1,"01",60319
"0009036","11613",17,0,3,"02",19134
"0009037","11802",14,0,1,"01",7423
"0009038","11706",12,0,1,"06",9923
"0009039","11609",15,0,5,"02",59159
"0009040","11615",16,0,3,"02",104748
"0009041","11606",26,0,1,"09",10846
"0009042","11501",13,0,1,"09",44660
"0009043","11601",22,0,2,"02",59159
"0009044","11609",25,0,4,"02",52780
"0009045","11613",26,0,3,"02",94080
"0009046","11506",15,0,2,"02",66120
"0009047","11702",14,0,8,"02",74704
"0009048","11501",61,0,3,"03",1971
"0009049","11609",47,0,5,"07",12760
"0009050","11505",4,0,2,"02",9628
"0009051","11502",15,0,3,"02",81200
"0009052","11605",12,0,3,"02",105560
"0009053","11607",12,0,2,"02",32247
"0009054","11801",20,0,1,"02",34800
"0009055","11703",11,0,2,"02",38860
"0009056","11601",22,0,2,"02",43036
"0009057","11702",70,0,1,"06",10034
"0009058","11603",13,0,1,"09",37700
"0009059","11613",14,0,3,"09",21170
"0009060","11606",32,0,3,"02",36424
"0009061","11605",25,0,2,"06",22736
"0009062","11611",23,0,2,"02",15137
"0009063","11507",14,0,2,"02",26865
"0009064","11504",7,0,1,"01",15949
"0009065","11801",14,0,3,"02",57477
"0009066","11605",25,0,2,"02",109039
"0009067","11611",16,0,1,"02",41180
"0009068","11613",28,0,6,"07",43036
"0009069","11602",6,0,4,"02",58028
"0009070","11503",37,0,1,"06",8700
"0009071","11606",12,0,2,"02",99214
"0009072","11610",20,0,1,"09",228519
"0009073","11701",12,0,2,"02",18792
"0009074","11614",4,0,2,"07",24940
"0009075","11801",10,0,4,"02",73080
"0009076","11507",13,0,2,"01",12644
"0009077","11801",20,0,1,"02",30507
"0009078","11612",15,0,1,"02",8920
"0009079","11802",22,0,1,"01",1566
"0009080","11704",14,0,3,"02",63127
"0009081","11612",30,0,2,"02",315520
"0009082","11702",9,0,2,"02",21170
"0009083","11503",0,1,1,"  ",0
"0009084","11608",40,0,2,"07",13977
"0009085","11503",13,0,1,"02",26563
"0009086","11705",15,0,7,"01",58289
"0009087","11603",27,0,4,"02",113476
"0009088","11704",49,0,5,"02",14673
"0009089","11706",23,0,2,"02",36018
"0009090","11705",43,0,2,"02",31899
"0009091","11505",12,0,2,"02",24940
"0009092","11611",12,0,1,"02",14151
"0009093","11612",15,0,4,"02",60899
"0009094","11614",70,0,3,"01",20300
"0009095","11616",75,0,1,"02",49300
"0009096","11607",12,0,4,"02",93380
"0009097","11605",11,0,3,"03",60783
"0009098","11701",19,0,4,"02",69020
"0009099","11605",11,0,1,"02",27259
"0009100","11612",13,0,2,"02",14963
"0009101","11611",25,0,1,"02",40617
"0009102","11614",15,0,5,"02",23588
"0009103","11603",13,0,1,"08",2900
"0009104","11614",3,0,3,"02",82940
