SERIALNO,AGE,WRKLYR,INCTOT
0075475,21,1,3479
0075475,21,1,1450
0075476,65,2,79634
0075476,64,2,57
0075477,49,1,31899
0075478,56,1,37120
0075479,46,1,37120
0075479,46,1,145000
0075479,13,0,NA
0075479,10,0,NA
0075480,52,1,59739
0075480,56,1,11600
0075480,15,0,NA
0075480,36,2,5104
0075480,32,1,6148
0075481,36,2,3653
0075481,6,0,NA
0075481,2,0,NA
0075482,29,1,51040
0075482,32,1,54867
0075483,25,1,25984
0075483,25,2,5974
0075483,22,1,11484
0075484,65,2,2842
0075485,74,2,18386
0075486,78,2,14847
0075486,77,2,6438
0075487,40,1,130499
0075487,60,2,5800
0075488,55,1,14499
0075489,47,2,0
0075489,50,1,41760
0075489,10,0,NA
0075489,8,0,NA
0075489,4,0,NA
0075490,53,1,69600
0075490,49,1,23200
0075490,19,1,2320
0075490,17,1,5510
0075491,69,2,7133
0075491,72,2,2378
0075492,84,2,30971
0075493,41,1,28999
0075493,48,1,40600
0075493,8,0,NA
0075493,5,0,NA
0075494,62,1,97440
0075494,64,1,22040
0075495,71,1,20880
0075496,39,1,26100
0075497,61,1,43848
0075497,59,1,23780
0075497,24,2,0
0075498,67,2,8642
0075498,34,1,33640
0075498,26,2,0
0075498,4,0,NA
0075498,1,0,NA
0075498,33,1,4059
0075499,80,2,3050
0075499,50,1,16820
0075499,24,1,5220
0075499,22,2,0
0075499,28,2,0
0075500,37,1,23432
0075500,37,1,24882
0075501,23,1,9280
0075501,0,0,NA
0075501,58,1,11600
0075501,52,1,4640
0075502,41,1,15079
0075502,39,1,16239
0075502,19,1,10730
0075502,14,0,NA
0075503,71,2,12232
0075503,71,2,21419
0075503,48,1,22736
0075503,21,1,8700
0075503,12,0,NA
0075504,62,1,164720
0075504,58,2,0
0075505,49,1,60899
0075505,45,2,0
0075505,16,2,0
0075505,5,0,NA
0075506,67,1,55737
0075507,27,1,28999
0075507,27,2,35960
0075508,31,1,24360
0075509,65,2,17168
0075509,65,2,16181
0075510,76,2,3323
0075511,70,1,45240
0075512,41,2,6617
0075513,52,1,66700
0075513,57,1,31319
0075514,70,2,37642
0075514,15,0,NA
0075514,0,0,NA
0075515,62,2,9454
0075515,74,1,56839
0075516,48,1,40600
0075516,46,2,8352
0075516,13,0,NA
0075516,11,0,NA
0075516,9,0,NA
0075517,35,1,25868
0075517,33,1,35380
0075517,1,0,NA
0075517,12,0,NA
0075517,9,0,NA
0075517,26,2,0
0075518,73,2,30159
0075519,60,2,20590
0075520,69,1,45182
0075520,70,2,9222
0075521,68,2,11716
0075522,78,2,28245
0075523,42,2,0
0075523,48,1,75400
0075523,20,1,1044
0075523,18,1,2610
0075524,30,2,0
0075524,34,2,34800
0075525,65,1,178640
0075525,70,0,NA
0075526,65,1,14499
0075527,64,1,40020
0075527,75,2,34220
0075528,78,2,15195
0075529,72,0,NA
0075530,35,1,5220
0075530,41,1,28999
0075530,8,0,NA
0075530,2,0,NA
0075531,75,1,17724
0075531,65,1,12992
0075531,17,1,3653
0075532,23,1,8700
0075532,26,1,12760
0075533,74,1,35264
0075533,72,2,23548
0075534,43,1,69716
0075534,41,1,60899
0075534,6,0,NA
0075534,4,0,NA
0075535,37,1,24128
0075536,36,0,NA
0075536,17,2,0
0075536,15,0,NA
0075536,2,0,NA
0075537,60,1,8769
0075538,47,1,87000
0075538,47,1,115999
0075538,13,0,NA
0075538,9,0,NA
0075539,40,2,0
0075539,42,1,25636
0075539,18,1,156
0075539,15,0,NA
0075540,59,1,87174
0075540,62,1,26100
0075541,58,1,42050
0075541,58,1,46400
0075542,68,2,14731
0075542,58,1,51040
0075543,34,1,30159
0075543,37,1,27839
0075543,2,0,NA
0075544,35,1,3595
0075544,6,0,NA
0075545,69,1,99992
0075546,63,1,68440
0075547,48,1,26100
0075547,54,1,44080
0075547,21,1,4292
0075548,51,1,44080
0075548,16,1,2320
0075549,35,1,13108
0075549,43,2,5626
0075549,4,0,NA
0075549,18,1,231
0075550,38,1,98600
0075550,35,2,2900
0075550,5,0,NA
0075550,3,0,NA
0075551,27,1,16239
0075552,32,1,274340
0075552,33,2,0
0075553,62,1,13919
0075554,55,2,16588
0075554,50,1,9280
0075555,55,1,53359
0075555,60,1,48720
0075555,20,2,0
0075556,66,2,12006
0075556,62,1,28419
0075557,53,1,43500
0075557,50,1,40600
0075558,23,1,20938
0075558,26,1,14499
0075559,79,2,93351
0075559,71,2,6959
0075560,29,1,37120
0075560,30,1,52200
0075561,34,1,28999
0075561,35,1,63799
0075561,1,0,NA
0075562,63,1,68672
0075562,61,1,34800
0075562,35,1,26100
0075563,66,2,26679
0075563,66,2,9280
0075564,24,1,40600
0075565,52,1,69600
0075566,63,2,28999
0075566,63,2,15079
0075567,30,1,14499
0075567,30,0,NA
0075568,29,1,24360
0075568,30,1,40020
0075568,2,0,NA
0075569,51,1,30159
0075569,56,0,NA
0075569,18,1,1392
0075569,13,0,NA
0075570,25,1,75400
0075571,38,1,50460
0075571,40,1,23200
0075571,7,0,NA
0075571,5,0,NA
0075572,73,1,38860
0075572,74,0,NA
0075573,30,1,18676
0075573,40,1,22620
0075573,2,0,NA
0075573,0,0,NA
0075574,46,1,43500
0075574,47,2,0
0075574,5,0,NA
0075575,25,1,26679
0075576,79,2,16704
0075576,52,2,34452
0075577,40,1,69600
0075577,36,2,0
0075577,15,0,NA
0075577,10,0,NA
0075578,55,1,46400
0075578,55,1,21112
0075579,33,1,15949
0075579,12,0,NA
0075580,85,2,11605
0075581,50,1,-2262
0075581,52,1,274409
0075581,17,2,0
0075581,15,0,NA
0075582,38,2,2900
0075582,38,1,136300
0075582,8,0,NA
0075583,33,1,8119
0075583,31,2,580
0075584,36,2,43732
0075584,44,1,23200
0075584,11,0,NA
0075585,67,2,41760
0075586,75,2,20880
0075587,63,1,84100
0075588,58,1,87000
0075588,55,2,0
0075589,51,1,8700
0075589,50,1,61479
0075589,16,2,0
0075589,13,0,NA
0075590,59,2,1160
0075591,49,1,76096
0075592,61,2,2900
0075592,67,2,28999
0075592,27,2,2088
0075592,30,2,2320
0075593,46,1,11890
0075593,48,1,20880
0075593,25,1,17400
0075593,23,1,28999
0075593,21,1,14499
0075593,16,2,0
0075594,53,1,20300
0075594,54,1,285940
0075594,14,0,NA
0075594,12,0,NA
0075595,69,2,4872
0075596,82,0,NA
0075596,82,0,NA
0075597,69,1,42154
0075597,68,1,41296
0075598,37,1,9280
0075598,34,1,34800
0075598,13,0,NA
0075598,12,0,NA
0075598,11,0,NA
0075598,5,0,NA
0075599,22,1,1450
0075599,28,1,21170
0075599,25,1,14499
0075599,24,1,21170
0075600,27,1,10614
0075600,0,0,NA
0075601,34,1,57999
0075601,34,1,23200
0075602,70,2,49358
0075602,71,2,11774
0075603,32,1,28999
0075603,30,2,0
0075603,3,0,NA
0075603,0,0,NA
0075604,28,1,2726
0075605,50,1,75400
0075605,36,2,6959
0075605,12,0,NA
0075605,6,0,NA
0075605,60,2,0
0075606,68,2,22040
0075606,58,1,30159
0075606,38,2,4176
0075607,64,2,35728
0075607,37,1,40020
0075607,15,0,NA
0075607,12,0,NA
0075608,57,1,17400
0075608,27,1,12180
0075609,29,1,39440
0075609,29,1,23548
0075609,29,0,NA
0075610,47,1,8700
0075610,47,0,NA
0075610,20,0,NA
0075611,32,1,57999
0075611,31,2,1739
0075611,12,0,NA
0075612,27,1,57999
0075612,28,1,26100
0075613,61,1,49300
0075613,60,2,0
0075614,48,1,60899
0075615,39,1,81205
0075615,38,1,38280
0075615,8,0,NA
0075615,4,0,NA
0075615,64,2,16123
0075616,68,2,17226
0075616,36,1,2726
0075616,30,1,16239
0075617,19,1,7539
0075618,55,1,44080
0075618,50,1,30739
0075619,44,2,15659
0075619,46,2,9686
0075620,27,1,43152
0075621,40,1,29579
0075621,40,1,26679
0075621,17,2,0
0075621,13,0,NA
0075621,12,0,NA
0075622,69,0,NA
0075623,43,0,NA
0075623,41,0,NA
0075623,13,0,NA
0075623,10,0,NA
0075624,61,1,28883
0075625,48,1,274340
0075625,41,1,84100
0075625,8,0,NA
0075625,6,0,NA
0075625,4,0,NA
0075626,56,1,17284
0075627,66,1,41934
0075627,35,1,17400
0075627,0,0,NA
0075627,36,1,17400
0075628,25,1,16820
0075628,49,2,10092
0075628,24,1,13919
0075629,60,2,52200
0075629,60,2,0
0075630,23,1,35960
0075630,1,0,NA
0075630,23,2,4872
0075631,16,2,6907
0075632,63,2,21286
0075632,44,2,5104
0075633,63,1,38860
0075633,63,1,37120
0075634,35,1,36540
0075635,46,1,17980
0075636,59,1,36540
0075637,69,2,5568
0075637,68,2,50112
0075638,66,2,5568
0075638,68,2,44486
0075639,64,1,26100
0075639,32,0,NA
0075639,29,0,NA
0075640,32,1,26100
0075641,67,1,63219
0075641,65,2,14789
0075642,57,2,21982
0075643,45,0,NA
0075643,25,0,NA
0075644,32,1,166576
0075645,43,1,84100
0075645,35,1,43500
0075645,3,0,NA
0075645,1,0,NA
0075646,78,2,61595
0075647,31,1,25520
0075647,27,2,5800
0075647,0,0,NA
0075647,6,0,NA
0075648,37,1,56868
0075648,33,1,8700
0075649,58,1,87000
0075649,51,1,52200
0075649,17,2,0
0075649,12,0,NA
0075649,23,2,6959
0075650,63,2,1218
0075651,68,2,17052
0075651,68,1,57999
0075652,76,1,18560
0075652,53,1,11600
0075652,52,1,20300
0075653,27,1,78416
0075653,30,1,35496
0075653,33,1,20300
0075654,51,1,274340
0075654,50,1,2900
0075654,71,2,696
0075655,40,1,28999
0075655,9,0,NA
0075655,30,1,23200
0075656,63,2,59101
0075656,63,1,52200
0075656,39,1,4176
0075657,59,2,869
0075658,55,0,NA
0075658,19,0,NA
0075658,54,0,NA
0075659,70,2,77720
0075659,72,2,35728
0075660,63,1,82360
0075660,59,1,36540
0075661,35,1,63799
0075661,35,1,81200
0075661,6,0,NA
0075662,37,2,5278
0075663,60,1,159500
0075663,57,2,14731
0075663,18,2,0
0075663,14,0,NA
0075664,55,0,NA
0075664,24,0,NA
0075665,26,1,46400
0075665,1,0,NA
0075665,25,2,2842
0075666,49,1,78300
0075667,30,1,27259
0075668,65,2,9860
0075668,51,0,NA
0075669,51,0,NA
0075669,54,0,NA
0075670,68,2,1566
0075670,32,0,NA
0075671,71,2,15329
0075671,60,1,104417
0075672,58,1,20590
0075673,59,1,38164
0075673,57,2,2900
0075674,21,0,NA
0075675,45,1,20880
0075676,64,1,34800
0075676,38,0,NA
0075676,16,2,0
0075676,9,0,NA
0075677,61,1,12760
0075677,61,1,57999
0075677,34,1,11484
0075677,34,1,13166
0075678,69,1,80040
0075678,42,1,43500
0075678,15,0,NA
0075678,12,0,NA
0075678,6,0,NA
0075678,37,1,60899
0075679,27,1,20300
0075679,29,1,28999
0075680,60,1,15195
0075681,38,1,33060
0075681,41,1,38280
0075681,13,0,NA
0075681,11,0,NA
0075681,16,2,0
0075681,11,0,NA
0075682,32,2,17400
0075682,34,1,276660
0075683,32,1,24940
0075683,37,1,28999
0075683,9,0,NA
0075684,61,1,16646
0075685,67,1,25404
0075685,65,2,15056
0075686,61,1,37236
0075687,67,2,5556
0075688,60,1,26100
0075688,58,2,6959
0075688,28,1,52200
0075688,0,0,NA
0075688,55,1,6959
0075689,73,2,18931
0075690,31,1,81200
0075691,84,2,20938
0075691,52,2,0
0075692,64,2,6496
0075692,63,1,34800
0075693,61,2,985
0075693,63,1,28999
0075694,48,1,18560
0075695,68,2,15659
0075695,67,1,65423
0075695,46,2,0
0075695,11,0,NA
0075696,54,2,4350
0075697,64,1,17400
0075698,36,1,45240
0075699,65,1,37926
0075700,24,1,13919
0075700,26,1,24360
0075700,25,1,11600
0075700,24,2,16239
0075701,78,2,10556
0075701,70,2,19372
0075702,66,2,3248
0075703,55,1,130499
0075703,53,2,0
0075704,25,1,13861
0075704,25,1,12644
0075705,65,1,57999
0075705,67,1,2900
0075706,53,0,NA
0075707,62,1,31899
0075708,67,2,24360
0075709,60,1,28999
0075709,30,1,16239
0075710,58,2,0
0075710,69,2,15079
0075710,23,2,4001
0075711,50,1,24302
0075711,22,2,4988
0075712,53,1,145000
0075712,51,2,6380
0075712,21,2,3479
0075712,17,2,0
0075713,56,1,26100
0075714,80,2,9628
0075714,26,1,1884
0075715,71,1,12180
0075715,72,2,5046
0075716,76,2,57767
0075716,69,2,12296
0075717,55,1,76560
0075718,72,2,4640
0075718,70,2,8119
0075719,45,1,20300
0075719,48,1,66700
0075719,17,2,0
0075719,15,0,NA
0075719,15,0,NA
0075720,72,0,NA
0075720,61,0,NA
0075720,37,0,NA
0075720,29,0,NA
0075720,26,0,NA
0075721,62,2,3421
0075721,60,2,3421
0075722,66,2,59159
0075722,36,1,27839
0075722,1,0,NA
0075723,71,2,34800
0075724,60,2,377
0075724,58,1,28999
0075724,80,0,NA
0075725,41,1,26100
0075725,36,1,57999
0075725,4,0,NA
0075725,2,0,NA
0075726,64,1,25520
0075727,64,2,34278
0075728,45,1,60899
0075728,39,2,0
0075728,6,0,NA
0075729,26,1,30159
0075729,58,2,1044
0075730,29,1,40600
0075730,31,1,30159
0075730,3,0,NA
0075731,80,0,NA
0075731,75,2,4118
0075732,74,2,27201
0075733,35,1,46400
0075733,30,1,231
0075733,3,0,NA
0075733,1,0,NA
0075733,26,1,6380
0075734,45,1,17400
0075734,45,1,23200
0075735,62,0,NA
0075736,84,2,14499
0075737,40,1,28999
0075737,35,1,32073
0075737,7,0,NA
0075737,3,0,NA
0075738,47,1,87580
0075738,42,2,11600
0075738,19,2,6380
0075738,16,2,0
0075738,13,0,NA
0075738,12,0,NA
0075738,17,2,0
0075738,16,1,290
0075739,45,1,164720
0075739,26,0,NA
0075740,32,2,57
0075740,33,1,17400
0075740,0,0,NA
0075741,77,2,6264
0075741,75,1,15891
0075741,73,2,6438
0075742,56,1,43500
0075743,63,1,19720
0075743,59,1,52200
0075744,51,1,145000
0075744,51,2,13919
0075744,20,1,3479
0075745,46,1,48778
0075745,45,1,49996
0075745,15,0,NA
0075746,40,0,NA
0075746,38,1,274340
0075746,5,0,NA
0075747,31,1,45820
0075747,3,0,NA
0075747,26,2,14093
0075747,20,2,34
0075747,51,2,11136
0075748,64,1,40600
0075748,56,1,34800
0075748,1,0,NA
0075748,32,1,14499
0075748,32,2,2784
0075748,64,1,24128
0075748,62,2,0
0075748,13,0,NA
0075748,7,0,NA
0075749,35,1,69600
0075749,30,2,0
0075749,7,0,NA
0075749,4,0,NA
0075749,2,0,NA
0075750,24,2,463
0075750,24,2,3479
0075750,22,1,4640
0075751,43,1,19488
0075751,45,1,25520
0075751,17,2,0
0075751,13,0,NA
0075751,13,0,NA
0075752,88,2,15079
0075753,48,1,31899
0075753,49,1,25520
0075753,17,2,0
0075753,10,0,NA
0075754,73,2,17110
0075754,52,1,44080
0075755,54,1,66700
0075755,59,2,0
0075755,22,1,4292
0075756,37,1,19720
0075756,44,1,52200
0075756,20,1,5220
0075756,10,0,NA
0075756,60,2,0
0075756,55,2,0
0075757,43,1,11020
0075757,20,2,0
0075758,72,2,22469
0075758,19,2,0
0075759,74,2,20358
0075760,50,1,23205
0075760,54,1,69605
0075760,16,2,-927
0075761,75,1,157876
0075761,72,2,9048
0075762,60,1,31957
0075763,68,1,32944
0075764,66,1,23780
0075765,30,1,27259
0075765,27,2,1739
0075765,2,0,NA
0075765,0,0,NA
0075766,47,1,69600
0075766,42,1,17400
0075766,85,2,5568
0075767,59,2,22040
0075768,70,2,6959
0075768,50,1,95700
0075769,75,2,108645
0075770,51,1,92800
0075770,49,1,28999
0075770,13,0,NA
0075770,10,0,NA
0075771,67,2,11658
0075771,5,0,NA
0075772,71,1,25264
0075772,71,0,NA
0075772,42,0,NA
0075773,63,2,57
0075773,63,1,66120
0075773,30,1,15949
0075773,23,1,17400
0075774,52,1,6785
0075774,48,1,67860
0075774,17,1,754
0075775,56,1,21402
0075776,81,2,22161
0075777,32,2,14499
0075777,32,1,145000
0075777,0,0,NA
0075778,25,1,46400
0075778,24,1,46980
0075779,70,2,51620
0075779,70,2,11600
0075780,50,1,15659
0075780,61,1,49300
0075781,52,1,31319
0075781,48,2,3827
0075781,23,1,4988
0075781,21,1,4524
0075781,19,1,5684
0075782,30,1,609
0075783,49,1,17400
0075783,49,1,20300
0075784,78,0,NA
0075784,78,0,NA
0075785,78,2,30855
0075785,74,2,0
0075786,64,1,47792
0075786,59,2,2029
0075787,42,2,0
0075787,41,1,274340
0075787,8,0,NA
0075787,5,0,NA
0075788,55,1,98600
0075788,57,1,84680
0075789,34,1,32479
0075789,34,1,62639
0075789,1,0,NA
0075790,45,1,56549
0075790,41,1,44080
0075790,18,2,0
0075790,14,0,NA
0075791,94,2,-927
0075791,50,0,NA
0075792,57,2,8700
0075792,57,2,2320
0075793,36,2,24360
0075793,35,0,NA
0075793,0,0,NA
0075794,44,1,127599
0075794,41,0,NA
0075794,12,0,NA
0075794,8,0,NA
0075795,61,2,3479
0075795,62,1,34800
0075796,37,1,23200
0075796,37,1,40600
0075797,44,1,38280
0075797,48,1,29579
0075797,15,0,NA
0075797,17,2,0
0075797,14,0,NA
0075798,55,2,17400
0075798,56,2,3479
0075799,31,1,11600
0075799,35,2,0
0075799,5,0,NA
0075800,52,1,69600
0075800,16,1,57
0075801,36,1,62639
0075802,94,0,NA
0075803,85,2,18386
0075804,65,2,980
0075804,73,2,81432
0075805,24,1,1392
0075805,33,1,37700
0075805,1,0,NA
0075806,29,1,290
0075806,28,1,274514
0075806,4,0,NA
0075806,2,0,NA
0075807,27,1,14499
0075808,78,2,43152
0075809,67,1,19053
0075809,58,1,8700
0075809,17,2,6669
0075810,52,0,NA
0075810,49,0,NA
0075810,16,0,NA
0075810,13,0,NA
0075811,48,1,49300
0075811,49,0,NA
0075812,68,2,95410
0075812,67,1,48772
0075813,48,1,43500
0075814,41,1,6264
0075814,38,2,0
0075814,3,0,NA
0075814,10,0,NA
0075814,7,0,NA
0075814,5,0,NA
0075815,34,1,27549
0075815,25,1,26679
0075816,44,2,13166
0075816,82,2,4176
0075816,68,1,13919
0075817,36,1,29011
0075817,39,1,43616
0075817,10,0,NA
0075817,7,0,NA
0075818,33,1,31319
0075818,30,2,0
0075818,7,0,NA
0075818,6,0,NA
0075818,4,0,NA
0075819,28,1,106139
0075820,44,1,15079
0075820,13,0,NA
0075820,10,0,NA
0075820,72,2,0
0075821,33,1,14441
0075821,33,1,274340
0075821,3,0,NA
0075821,0,0,NA
0075822,40,1,27143
0075822,40,1,68440
0075822,15,0,NA
0075822,10,0,NA
0075823,41,1,81205
0075823,42,2,0
0075823,8,0,NA
0075824,21,1,4640
0075824,22,1,4640
0075824,21,1,9976
0075824,21,1,4176
0075824,21,2,0
0075824,20,1,5800
0075825,61,1,84158
0075825,62,2,0
0075826,27,2,3363
0075826,8,0,NA
0075826,6,0,NA
0075826,2,0,NA
0075826,1,0,NA
0075826,21,2,0
0075826,27,1,11716
0075827,47,1,150800
0075827,48,2,11600
0075828,32,1,43534
0075828,28,2,1160
0075828,10,0,NA
0075828,9,0,NA
0075828,2,0,NA
0075829,42,2,11600
0075829,25,1,10556
0075830,57,1,40600
0075830,54,1,107299
0075831,74,2,9744
0075832,35,1,64391
0075833,27,1,11600
0075833,0,0,NA
0075833,25,2,3537
0075834,39,1,121799
0075834,21,2,0
0075835,73,2,38918
0075836,64,0,NA
0075836,67,1,10556
0075837,44,1,94250
0075837,9,0,NA
0075837,6,0,NA
0075837,6,0,NA
0075837,37,0,NA
0075838,75,2,16065
0075839,45,1,78416
0075839,44,2,0
0075839,17,1,2900
0075839,16,1,2320
0075839,14,0,NA
0075839,12,0,NA
0075839,11,0,NA
0075840,53,1,49300
0075841,51,1,3479
0075842,75,2,10440
0075843,22,1,8700
0075843,25,1,17400
0075844,50,1,20300
0075844,18,2,174
0075844,13,0,NA
0075845,45,1,17400
0075845,49,1,87000
0075845,14,0,NA
0075845,11,0,NA
0075845,7,0,NA
0075846,50,1,33640
0075846,50,1,5800
0075847,32,1,53939
0075847,31,1,69600
0075847,2,0,NA
0075848,44,1,21500
0075848,53,0,NA
0075848,19,0,NA
0075848,17,0,NA
0075849,35,2,0
0075849,37,1,31899
0075849,2,0,NA
0075850,48,1,28071
0075850,49,1,28419
0075850,17,1,5220
0075851,88,0,NA
0075852,57,0,NA
0075853,73,1,13455
0075854,87,0,NA
0075855,18,0,NA
0075856,94,0,NA
0075857,80,0,NA
0075858,35,2,0
0075859,74,0,NA
0075860,45,0,NA
0075861,73,1,13455
0075862,79,0,NA
0075863,46,0,NA
0075864,39,1,10440
0075865,71,0,NA
0075866,88,0,NA
0075867,84,0,NA
0075868,94,0,NA
0075869,86,0,NA
0075870,64,0,NA
0075871,45,1,382
0075872,84,0,NA
0075873,62,0,NA
0075874,89,0,NA
0075875,37,0,NA
0075876,88,0,NA
0075877,36,0,NA
0075878,43,0,NA
0075879,57,0,NA
0075880,63,0,NA
0075881,54,0,NA
0075882,72,0,NA
0075883,14,0,NA
0075884,59,0,NA
0075885,24,0,NA
0075886,94,0,NA
0075887,24,0,NA
0075888,71,1,57419
0075889,87,0,NA
0075890,72,0,NA
0075891,72,0,NA
0075892,69,0,NA
0075893,24,0,NA
0075894,17,0,NA
0075895,88,0,NA
0075896,94,0,NA
0075897,36,0,NA
0075898,75,0,NA
0075899,37,0,NA
0075900,56,0,NA
0075901,43,0,NA
0075902,30,1,985
0075903,94,0,NA
0075904,29,1,14847
0075905,43,0,NA
0075906,37,0,NA
0075907,75,0,NA
0075908,79,0,NA
0075909,94,0,NA
0075910,68,0,NA
0075911,85,0,NA
0075912,21,1,9860
0075913,32,1,6090
0075914,85,0,NA
0075915,16,0,NA
0075916,94,0,NA
0075917,31,0,NA
0075918,94,0,NA
0075919,71,0,NA
0075920,94,0,NA
0075921,72,0,NA
0075922,40,1,1508
0075923,24,0,NA
0075924,15,0,NA
0075925,73,0,NA
0075926,88,0,NA
0075927,24,0,NA
0075928,62,0,NA
0075929,94,0,NA
0075930,83,0,NA
0075931,87,0,NA
0075932,78,0,NA
0075933,81,0,NA
0075934,94,0,NA
0075935,35,0,NA
0075936,87,0,NA
0075937,88,0,NA
0075938,29,1,14847
0075939,94,0,NA
0075940,72,0,NA
0075941,81,0,NA
0075942,73,0,NA
0075943,62,0,NA
0075944,94,0,NA
0075945,77,0,NA
0075946,30,0,NA
0075947,13,0,NA
0075948,32,0,NA
0075949,37,0,NA
0075950,58,0,NA
0075951,87,0,NA
0075952,94,0,NA
0075953,81,0,NA
0075954,69,0,NA
0075955,25,0,NA
0075956,67,0,NA
0075957,72,2,1392
0075958,74,0,NA
0075959,88,0,NA
0075960,36,0,NA
0075961,58,0,NA
0075962,94,0,NA
0075963,85,0,NA
0075964,94,0,NA
0075965,84,0,NA
0075966,80,0,NA
0075967,89,0,NA
0075968,94,0,NA
0075969,28,0,NA
0075970,37,0,NA
0075971,94,0,NA
0075972,94,0,NA
0075973,88,0,NA
0075974,64,0,NA
0075975,89,0,NA
0075976,94,0,NA
0075977,94,0,NA
0075978,16,0,NA
0075979,35,0,NA
0075980,27,0,NA
0075981,94,0,NA
0075982,31,0,NA
0075983,21,0,NA
0075984,94,0,NA
0075985,63,0,NA
0075986,85,0,NA
0075987,31,1,174
0075988,94,0,NA
0075989,41,2,348
0075990,22,0,NA
0075991,43,0,NA
0075992,74,0,NA
0075993,33,0,NA
0075994,46,0,NA
0075995,34,0,NA
0075996,54,0,NA
0075997,40,0,NA
0075998,75,0,NA
0075999,94,0,NA
0076000,69,0,NA
0076001,89,0,NA
0076002,88,0,NA
0076003,80,0,NA
0076004,43,1,87
0076005,32,0,NA
0076006,21,0,NA
0076007,86,0,NA
0076008,77,0,NA
0076009,62,0,NA
0076010,94,0,NA
0076011,83,0,NA
0076012,30,0,NA
0076013,80,0,NA
0076014,74,0,NA
0076015,45,0,NA
0076016,58,0,NA
0076017,88,0,NA
0076018,88,0,NA
0076019,24,0,NA
0076020,41,1,9918
0076021,86,0,NA
0076022,63,0,NA
0076023,28,0,NA
0076024,74,0,NA
0076025,51,0,NA
0076026,94,0,NA
0076027,17,0,NA
0076028,94,0,NA
0076029,90,0,NA
0076030,79,0,NA
0076031,22,0,NA
0076032,77,0,NA
0076033,51,0,NA
0076034,17,0,NA
0076035,28,1,348
0076036,68,0,NA
0076037,35,0,NA
0076038,79,0,NA
0076039,88,0,NA
0076040,67,0,NA
0076041,17,0,NA
0076042,94,0,NA
0076043,46,0,NA
0076044,80,0,NA
0076045,83,0,NA
0076046,72,0,NA
0076047,22,0,NA
0076048,54,1,4640
0076049,79,0,NA
0076050,22,0,NA
0076051,51,0,NA
0076052,38,0,NA
0076053,76,0,NA
0076054,68,0,NA
0076055,84,0,NA
0076056,77,0,NA
0076057,64,0,NA
0076058,48,0,NA
0076059,88,0,NA
0076060,94,0,NA
0076061,42,0,NA
0076062,37,0,NA
0076063,94,0,NA
0076064,77,0,NA
0076065,94,0,NA
0076066,29,1,14847
0076067,94,0,NA
0076068,41,0,NA
0076069,62,0,NA
0076070,79,0,NA
0076071,69,0,NA
0076072,79,0,NA
0076073,94,0,NA
0076074,15,0,NA
0076075,61,0,NA
0076076,88,0,NA
0076077,39,0,NA
0076078,15,0,NA
0076079,94,0,NA
0076080,62,0,NA
0076081,88,0,NA
0076082,86,0,NA
0076083,87,0,NA
0076084,79,0,NA
0076085,80,0,NA
0076086,41,1,2784
0076087,63,0,NA
0076088,27,0,NA
0076089,35,0,NA
0076090,54,0,NA
0076091,69,0,NA
0076092,81,0,NA
0076093,55,0,NA
0076094,59,0,NA
0076095,63,0,NA
0076096,13,0,NA
0076097,79,0,NA
0076098,87,0,NA
0076099,87,0,NA
0076100,51,0,NA
0076101,79,0,NA
0076102,90,0,NA
0076103,72,0,NA
0076104,36,2,75
0076105,94,0,NA
0076106,45,1,40600
0076107,63,0,NA
0076108,86,0,NA
0076109,76,0,NA
0076110,21,0,NA
0076111,72,0,NA
0076112,94,0,NA
0076113,84,0,NA
0076114,86,0,NA
0076115,89,0,NA
0076116,71,0,NA
0076117,94,0,NA
0076118,48,0,NA
0076119,75,0,NA
0076120,45,2,0
0076121,88,0,NA
0076122,94,0,NA
0076123,37,0,NA
0076124,41,0,NA
0076125,84,0,NA
0076126,35,1,52200
0076127,87,0,NA
0076128,67,0,NA
0076129,21,0,NA
0076130,84,0,NA
0076131,28,0,NA
0076132,36,0,NA
0076133,79,0,NA
0076134,30,0,NA
0076135,68,0,NA
0076136,88,0,NA
0076137,85,0,NA
0076138,88,0,NA
0076139,40,0,NA
0076140,75,0,NA
0076141,85,0,NA
0076142,69,0,NA
0076143,47,0,NA
0076144,81,0,NA
0076145,65,0,NA
0076146,94,0,NA
0076147,78,0,NA
0076148,74,0,NA
0076149,80,0,NA
0076150,89,0,NA
0076151,69,1,6032
0076152,80,0,NA
0076153,86,0,NA
0076154,46,2,0
0076155,38,0,NA
0076156,23,0,NA
0076157,69,0,NA
0076158,36,0,NA
0076159,94,0,NA
0076160,94,0,NA
0076161,62,0,NA
0076162,85,0,NA
0076163,54,0,NA
0076164,41,1,2784
0076165,79,0,NA
0076166,94,0,NA
0076167,80,0,NA
0076168,90,1,22388
0076169,58,0,NA
0076170,25,1,1971
0076171,76,0,NA
0076172,72,0,NA
0076173,41,0,NA
0076174,94,0,NA
0076175,94,0,NA
0076176,81,0,NA
0076177,94,0,NA
0076178,94,0,NA
0076179,94,0,NA
0076180,45,1,382
0076181,43,0,NA
0076182,94,0,NA
0076183,36,0,NA
0076184,47,0,NA
0076185,88,0,NA
0076186,84,0,NA
0076187,88,0,NA
0076188,94,0,NA
0076189,79,0,NA
0076190,94,0,NA
0076191,23,0,NA
0076192,86,0,NA
0076193,30,0,NA
0076194,80,0,NA
0076195,94,0,NA
