Geo,RetEmp,SvcEmp,TotEmp,Year
530610515002,255,46,777.0,2018
530610515003,265,108,1879.0,2018
530610515004,8,17,378.0,2018
530610516011,3,4,156.0,2018
530610516012,178,34,548.0,2018
530610516013,9,13,61.0,2018
530610516014,4,14,273.0,2018
530610516021,125,47,284.0,2018
530610516022,22,3,103.0,2018
530610516023,4,11,79.0,2018
530610517011,353,56,822.0,2018
530610517012,398,26,1159.0,2018
530610517013,32,91,419.0,2018
530610517014,292,26,524.0,2018
530610517021,100,262,3066.0,2018
530610517022,0,2,93.0,2018
530610517023,0,5,157.0,2018
530610517024,0,7,326.0,2018
530610518021,40,11,261.0,2018
530610518022,3700,498,7036.0,2018
530610518023,188,19,553.0,2018
530610518024,10,1,33.0,2018
530610518025,2,1,7.0,2018
530610518031,18,7,81.0,2018
530610518032,0,3,47.0,2018
530610518033,4,25,238.0,2018
530610518034,3,5,82.0,2018
530610518041,0,23,153.0,2018
530610518042,0,0,117.0,2018
530610518043,0,16,670.0,2018
530610518044,0,2,9.0,2018
530610519121,62,35,2940.0,2018
530610519122,7,116,242.0,2018
530610519131,0,0,40.0,2018
530610519132,0,0,0.0,2018
530610519133,0,0,0.0,2018
530610519134,0,0,80.0,2018
530610519141,0,0,77.0,2018
530610519142,0,0,6.0,2018
530610519143,0,0,0.0,2018
530610519161,67,145,862.0,2018
530610519162,0,1,31.0,2018
530610519163,29,43,347.0,2018
530610519171,0,1,73.0,2018
530610519172,0,1,7.0,2018
530610519173,3,3,110.0,2018
530610519181,0,3,133.0,2018
530610519182,10,39,261.0,2018
530610519183,166,91,667.0,2018
530610519184,44,51,585.0,2018
530610519211,6,6,51.0,2018
530610519212,9,17,191.0,2018
530610519213,5,3,13.0,2018
530610519221,0,3,80.0,2018
530610519222,400,37,2597.0,2018
530610519223,1,0,39.0,2018
530610519224,3,6,38.0,2018
530610519261,26,0,109.0,2018
530610519262,509,50,1599.0,2018
530610519263,0,0,0.0,2018
530610519264,1,16,52.0,2018
530610519271,0,0,167.0,2018
530610519272,0,0,0.0,2018
530610519273,0,0,0.0,2018
530610519274,0,0,0.0,2018
530610519281,142,20,1156.0,2018
530610519282,5,3,149.0,2018
530610519283,20,8,138.0,2018
530610519284,19,13,149.0,2018
530610519291,13,8,189.0,2018
530610519292,30,21,378.0,2018
530610519293,192,3,578.0,2018
530610519301,8,8,69.0,2018
530610519302,300,123,987.0,2018
530610519303,87,16,466.0,2018
530610519311,0,0,8.0,2018
530610519312,0,0,0.0,2018
530610519313,0,2,114.0,2018
530610519321,0,0,0.0,2018
530610519322,0,4,61.0,2018
530610519323,0,7,37.0,2018
530610519331,76,160,749.0,2018
530610519332,1,4,20.0,2018
530610519341,23,97,259.0,2018
530610519342,0,3,20.0,2018
530610519343,0,1,76.0,2018
530610519351,19,3,56.0,2018
530610519352,0,0,0.0,2018
530610519353,0,0,23.0,2018
530610519361,0,1,14.0,2018
530610519362,4,4,60.0,2018
530610519363,12,14,111.0,2018
530610519371,0,0,0.0,2018
530610519372,160,114,3832.0,2018
530610519373,0,0,0.0,2018
530610519381,130,84,5043.0,2018
530610519382,1,26,512.0,2018
530610519383,6,25,1013.0,2018
530610520041,76,24,242.0,2018
530610520042,139,14,541.0,2018
530610520043,0,0,0.0,2018
530610520044,1,16,221.0,2018
530610520045,9,1,21.0,2018
530610520051,8,159,606.0,2018
530610520052,3,18,167.0,2018
530610520053,0,0,0.0,2018
530610520054,0,0,0.0,2018
530610520061,0,0,300.0,2018
530610520062,0,0,64.0,2018
530610520063,0,0,0.0,2018
530610520071,10,41,613.0,2018
530610520072,2,3,124.0,2018
530610520073,0,4,34.0,2018
530610520074,0,0,0.0,2018
530610520081,0,0,0.0,2018
530610520082,0,0,0.0,2018
530610520083,0,0,0.0,2018
530610520091,0,0,0.0,2018
530610520092,0,0,0.0,2018
530610520093,0,0,0.0,2018
530610520101,0,0,0.0,2018
530610520102,0,0,0.0,2018
530610520103,0,0,0.0,2018
530610521041,0,0,0.0,2018
530610521042,26,48,946.0,2018
530610521043,3,5,117.0,2018
530610521051,54,26,296.0,2018
530610521052,0,2,94.0,2018
530610521071,0,0,0.0,2018
530610521072,11,2,64.0,2018
530610521073,2,1,202.0,2018
530610521074,1,2,44.0,2018
530610521075,36,11,310.0,2018
530610521081,14,36,275.0,2018
530610521082,32,30,1368.0,2018
530610521083,5,1,89.0,2018
530610521084,3,4,166.0,2018
530610521085,9,16,190.0,2018
530610521121,1,7,31.0,2018
530610521122,2,8,99.0,2018
530610521131,0,1,6.0,2018
530610521132,0,2,6.0,2018
530610521141,1,11,142.0,2018
530610521142,0,0,69.0,2018
530610521143,0,0,0.0,2018
530610521144,0,1,20.0,2018
530610521191,1,2,18.0,2018
530610521192,46,5,89.0,2018
530610521201,0,0,57.0,2018
530610521202,0,1,64.0,2018
530610521203,0,0,87.0,2018
530610521211,0,7,100.0,2018
530610521212,0,0,0.0,2018
530610521213,0,0,0.0,2018
530610521221,0,3,24.0,2018
530610521222,0,1,121.0,2018
530610521223,0,8,140.0,2018
530610522031,12,2,48.0,2018
530610522032,13,35,217.0,2018
530610522033,245,83,923.0,2018
530610522034,601,182,1739.0,2018
530610522041,102,88,2250.0,2018
530610522042,19,25,518.0,2018
530610522043,73,10,338.0,2018
530610522044,0,0,0.0,2018
530610522061,0,0,0.0,2018
530610522062,0,0,63.0,2018
530610522063,0,0,59.0,2018
530610522064,0,0,0.0,2018
530610522071,0,0,0.0,2018
530610522072,0,0,0.0,2018
530610522073,0,0,0.0,2018
530610522074,0,0,0.0,2018
530610522081,144,90,703.0,2018
530610522082,111,17,785.0,2018
530610522083,3,5,462.0,2018
530610522101,69,35,630.0,2018
530610522102,57,58,566.0,2018
530610522111,7,16,2845.0,2018
530610523011,0,1,47.0,2018
530610523012,3,2,34.0,2018
530610523013,0,2,5.0,2018
530610523014,1,1,10.0,2018
530610523021,0,5,135.0,2018
530610523022,8,33,239.0,2018
530610523023,7,15,75.0,2018
530610524011,7,7,707.0,2018
530610524012,180,58,849.0,2018
530610524013,118,46,983.0,2018
530610524021,10,18,114.0,2018
530610524022,57,24,487.0,2018
530610524023,340,174,1644.0,2018
530610525021,0,8,111.0,2018
530610525022,341,40,640.0,2018
530610525023,143,27,321.0,2018
530610525024,117,12,473.0,2018
530610525041,31,11,194.0,2018
530610525042,7,2,386.0,2018
530610525051,23,6,88.0,2018
530610525052,1,3,10.0,2018
530610525053,0,0,6.0,2018
530610525054,0,0,0.0,2018
530610525061,0,0,0.0,2018
530610525062,0,0,191.0,2018
530610525063,1,3,7.0,2018
530610526031,0,0,85.0,2018
530610526032,0,0,81.0,2018
530610526041,2,30,185.0,2018
530610526042,418,71,1323.0,2018
530610526043,21,51,195.0,2018
530610526051,0,0,0.0,2018
530610526052,10,25,632.0,2018
530610526053,2,4,441.0,2018
530610526054,18,9,336.0,2018
530610526061,7,4,65.0,2018
530610526062,0,16,61.0,2018
530610526063,0,0,3.0,2018
530610526071,1,0,12.0,2018
530610526072,0,0,33.0,2018
530610526073,4,3,43.0,2018
530610526074,3,1,192.0,2018
530610527011,0,2,12.0,2018
530610527061,5,11,42.0,2018
530610527062,14,2,108.0,2018
530610527063,33,32,179.0,2018
530610527064,0,0,0.0,2018
530610527071,0,0,0.0,2018
530610527072,0,0,0.0,2018
530610527073,0,0,163.0,2018
530610527081,0,0,0.0,2018
530610527082,0,0,0.0,2018
530610527083,0,0,0.0,2018
530610527084,0,0,0.0,2018
530610527091,0,0,10.0,2018
530610527092,0,0,159.0,2018
530610527101,0,0,0.0,2018
530610527102,0,0,0.0,2018
530610527103,0,2,23.0,2018
530610527111,18,2,32.0,2018
530610527112,2,1,21.0,2018
530610527113,28,2,45.0,2018
530610528031,704,215,2913.0,2018
530610528032,56,20,2153.0,2018
530610528033,1,2,78.0,2018
530610528034,0,1,14.0,2018
530610528035,0,7,89.0,2018
530610528051,308,52,728.0,2018
530610528052,203,68,688.0,2018
530610528053,36,12,110.0,2018
530610528071,202,21,451.0,2018
530610528072,66,11,243.0,2018
530610528073,3,4,283.0,2018
530610528081,0,0,0.0,2018
530610528082,5,2,57.0,2018
530610528083,1,3,28.0,2018
530610528091,0,0,0.0,2018
530610528092,0,0,0.0,2018
530610528093,0,0,0.0,2018
530610528101,0,0,56.0,2018
530610528102,0,0,78.0,2018
530610528103,0,0,0.0,2018
530610529031,65,137,840.0,2018
530610529032,324,196,2273.0,2018
530610529033,12,18,386.0,2018
530610529041,6,1,24.0,2018
530610529042,13,5,44.0,2018
530610529043,2,5,166.0,2018
530610529044,1,0,142.0,2018
530610529051,83,18,238.0,2018
530610529052,83,59,243.0,2018
530610529053,345,100,1624.0,2018
530610529061,0,0,67.0,2018
530610529062,0,0,0.0,2018
530610529063,0,0,95.0,2018
530610531011,10,4,74.0,2018
530610531012,2,1,85.0,2018
530610531013,17,27,288.0,2018
530610531021,311,113,1282.0,2018
530610531022,1,26,126.0,2018
530610531023,1,3,25.0,2018
530610531024,0,0,125.0,2018
530610532011,0,3,78.0,2018
530610532012,0,3,46.0,2018
530610532013,7,6,113.0,2018
530610532021,1,5,20.0,2018
530610532022,2,2,15.0,2018
530610532023,43,5,72.0,2018
530610533011,130,53,1537.0,2018
530610533012,1,6,88.0,2018
530610533013,309,157,2139.0,2018
530610533014,6,2,64.0,2018
530610533015,5,2,55.0,2018
530610533021,0,20,46.0,2018
530610533022,0,5,167.0,2018
530610533023,2,8,105.0,2018
530610533024,0,1,23.0,2018
530610533025,0,1,61.0,2018
530610534001,0,0,0.0,2018
530610534002,0,0,0.0,2018
530610534003,0,0,0.0,2018
530610534004,0,0,696.0,2018
530610535051,10,4,190.0,2018
530610535052,2,2,185.0,2018
530610535053,0,3,49.0,2018
530610535054,7,6,79.0,2018
530610535061,3,7,80.0,2018
530610535062,0,2,40.0,2018
530610535063,1,1,7.0,2018
530610535064,1,1,32.0,2018
530610535071,27,18,1143.0,2018
530610535072,3,20,119.0,2018
530610535073,1,5,44.0,2018
530610535074,0,0,0.0,2018
530610535081,58,20,547.0,2018
530610535082,215,26,860.0,2018
530610535091,94,140,2970.0,2018
530610535092,17,1,90.0,2018
530610535093,130,95,698.0,2018
530610535101,46,71,609.0,2018
530610535102,113,31,791.0,2018
530610535103,16,3,557.0,2018
530610535111,67,6,191.0,2018
530610535112,0,0,186.0,2018
530610535113,3,0,24.0,2018
530610536031,2,0,21.0,2018
530610536032,1,0,59.0,2018
530610536033,4,3,23.0,2018
530610536041,1,5,178.0,2018
530610536042,52,31,353.0,2018
530610536043,27,5,275.0,2018
530610536051,0,2,56.0,2018
530610536052,0,1,45.0,2018
530610536061,0,11,85.0,2018
530610536062,0,5,418.0,2018
530610536063,0,5,56.0,2018
530610537001,39,6,642.0,2018
530610537002,3,4,46.0,2018
530610538011,1,3,38.0,2018
530610538012,1,2,87.0,2018
530610538013,1,1,84.0,2018
530610538021,0,1,14.0,2018
530610538022,34,21,285.0,2018
530610538023,3,5,239.0,2018
530610538024,3,32,271.0,2018
530610538031,4,2,29.0,2018
530610538032,5,3,18.0,2018
530610538033,5,1,105.0,2018
530610538034,3,6,53.0,2018
530619400011,78,0,1012.0,2018
530619400012,6,0,28.0,2018
530619400013,57,0,317.0,2018
530619400014,184,0,265.0,2018
530619400015,963,0,3451.0,2018
530619400021,0,0,33.0,2018
530619400022,0,2,12.0,2018
530619400023,0,0,10.0,2018
530619900020,31,24,60.0,2018
530619901000,0,0,0.0,2018
530330001011,24,26,219.0,2050
530330001012,16,42,155.0,2050
530330001013,51,45,449.0,2050
530330001021,0,0,0.0,2050
530330001022,393,82,843.0,2050
530330001023,406,99,1087.0,2050
530330002011,15,17,106.0,2050
530330002012,181,26,355.0,2050
530330002013,19,18,113.0,2050
530330002021,2,5,66.0,2050
530330002022,78,87,5604.0,2050
530330002023,0,0,0.0,2050
530330003001,4,12,376.0,2050
530330003002,108,109,558.0,2050
530330004021,26,15,303.0,2050
530330004022,427,220,1086.0,2050
530330004023,6,16,69.0,2050
530330004024,28,15,441.0,2050
530330004031,11,19,144.0,2050
530330004032,5,17,180.0,2050
530330004041,217,74,554.0,2050
530330004042,75,24,189.0,2050
530330004043,346,170,1011.0,2050
530330005001,0,0,6.0,2050
530330005002,0,0,0.0,2050
530330006011,11,23,304.0,2050
530330006012,2,11,138.0,2050
530330006013,5,9,190.0,2050
530330006021,452,145,1489.0,2050
530330006022,840,111,2289.0,2050
530330006023,60,40,2370.0,2050
530330007001,4,36,154.0,2050
530330007002,19,33,252.0,2050
530330007003,56,127,644.0,2050
530330007004,4,24,184.0,2050
530330008001,0,2,25.0,2050
530330008002,3,0,100.0,2050
530330009001,2,13,50.0,2050
530330009002,1,3,52.0,2050
530330010001,50,20,599.0,2050
530330010002,29,51,514.0,2050
530330011001,56,28,249.0,2050
530330011002,64,28,353.0,2050
530330012011,979,205,1940.0,2050
530330012012,120,54,789.0,2050
530330012013,2869,236,4376.0,2050
530330012021,373,29,764.0,2050
530330012022,227,33,416.0,2050
530330012023,339,75,900.0,2050
530330013001,1,19,502.0,2050
530330013002,63,25,309.0,2050
530330013003,98,88,1210.0,2050
530330014001,2,17,116.0,2050
530330014002,56,61,394.0,2050
530330014003,304,47,503.0,2050
530330014004,11,4,107.0,2050
530330015001,1,0,30.0,2050
530330015002,0,0,31.0,2050
530330016001,1,40,148.0,2050
530330016002,0,17,179.0,2050
530330016003,180,105,770.0,2050
530330017011,771,224,1707.0,2050
530330017012,133,27,295.0,2050
530330017013,62,110,417.0,2050
530330017021,16,40,303.0,2050
530330017022,12,16,177.0,2050
530330017023,28,66,475.0,2050
530330017024,14,36,161.0,2050
530330018001,2,33,192.0,2050
530330018002,62,90,485.0,2050
530330018003,45,72,323.0,2050
530330019001,13,62,501.0,2050
530330019002,0,12,103.0,2050
530330019003,9,14,438.0,2050
530330019004,73,122,3344.0,2050
530330020001,35,40,178.0,2050
530330020002,12,18,176.0,2050
530330020003,58,12,182.0,2050
530330021001,2,5,123.0,2050
530330021002,10,15,220.0,2050
530330021003,45,69,475.0,2050
530330022001,1,12,138.0,2050
530330022002,2,25,126.0,2050
530330022003,34,18,88.0,2050
530330022004,1,68,97.0,2050
530330024001,34,49,395.0,2050
530330024002,1,11,96.0,2050
530330025001,30,5,311.0,2050
530330025002,87,87,529.0,2050
530330026001,32,33,197.0,2050
530330026002,97,25,231.0,2050
530330026003,181,137,983.0,2050
530330026004,39,48,430.0,2050
530330027001,15,41,140.0,2050
530330027002,4,19,150.0,2050
530330027003,2,28,188.0,2050
530330027004,168,77,696.0,2050
530330028001,31,87,406.0,2050
530330028002,28,29,446.0,2050
530330028003,17,42,337.0,2050
530330028004,29,68,344.0,2050
530330029001,39,42,475.0,2050
530330029002,91,34,370.0,2050
530330029003,31,23,134.0,2050
530330030001,1,47,129.0,2050
530330030002,151,74,454.0,2050
530330030003,32,43,385.0,2050
530330030004,135,92,519.0,2050
530330031001,20,14,185.0,2050
530330031002,5,7,127.0,2050
530330031003,2,27,90.0,2050
530330031004,1,6,57.0,2050
530330031005,1,6,52.0,2050
530330032011,130,202,1358.0,2050
530330032012,35,102,667.0,2050
530330032013,27,55,270.0,2050
530330032021,2,6,48.0,2050
530330032022,3,12,162.0,2050
530330032023,14,30,195.0,2050
530330033011,39,47,260.0,2050
530330033012,9,24,122.0,2050
530330033013,3,16,98.0,2050
530330033021,3,19,118.0,2050
530330033022,6,7,55.0,2050
530330033023,16,35,333.0,2050
530330034001,2,23,205.0,2050
530330034002,25,57,327.0,2050
530330034003,5,12,150.0,2050
530330035001,6,114,356.0,2050
530330035002,9,93,346.0,2050
530330035003,55,412,815.0,2050
530330036011,235,69,786.0,2050
530330036012,3,17,187.0,2050
530330036013,2,82,598.0,2050
530330036021,82,107,484.0,2050
530330036022,595,81,1348.0,2050
530330036023,55,42,439.0,2050
530330038001,1,43,389.0,2050
530330038002,6,5,83.0,2050
530330039001,190,62,409.0,2050
530330039002,3,18,133.0,2050
530330040001,18,256,952.0,2050
530330040002,0,0,0.0,2050
530330041011,6,43,324.0,2050
530330041012,0,0,0.0,2050
530330041013,14,76,1044.0,2050
530330041021,1,11,100.0,2050
530330041022,34,34,9812.0,2050
530330041023,10,38,240.0,2050
530330042011,1,30,121.0,2050
530330042012,68,17,125.0,2050
530330042013,121,21,190.0,2050
530330042021,62,86,655.0,2050
530330042022,11,23,143.0,2050
530330042023,8,47,315.0,2050
530330043011,4998,344,6589.0,2050
530330043012,28,45,353.0,2050
530330043013,12,98,281.0,2050
530330043021,28,93,645.0,2050
530330043022,0,16,64.0,2050
530330043023,0,13,63.0,2050
530330044011,5,13,105.0,2050
530330044012,258,55,571.0,2050
530330044013,1,9,93.0,2050
530330044021,20,133,593.0,2050
530330044022,260,34,501.0,2050
530330044023,32,92,351.0,2050
530330045001,19,52,400.0,2050
530330045002,1,13,167.0,2050
530330046001,6,22,125.0,2050
530330046002,4,23,106.0,2050
530330046003,12,24,181.0,2050
530330047011,39,28,389.0,2050
530330047012,868,358,5838.0,2050
530330047013,333,152,2038.0,2050
530330047021,122,34,390.0,2050
530330047022,282,57,657.0,2050
530330047023,265,72,620.0,2050
530330047031,26,17,214.0,2050
530330047032,1428,330,4452.0,2050
530330047033,790,182,3313.0,2050
530330048001,8,24,90.0,2050
530330048002,21,13,92.0,2050
530330048003,346,180,2083.0,2050
530330048004,24,33,261.0,2050
530330049011,22,13,407.0,2050
530330049012,9,7,67.0,2050
530330049013,109,49,611.0,2050
530330049021,14,18,613.0,2050
530330049022,315,188,3675.0,2050
530330050001,231,137,1724.0,2050
530330050002,45,63,485.0,2050
530330050003,53,99,509.0,2050
530330051001,224,122,1141.0,2050
530330051002,7,33,178.0,2050
530330051003,3,52,135.0,2050
530330052011,255,35,786.0,2050
530330052012,72,44,503.0,2050
530330052013,629,135,1635.0,2050
530330052021,219,49,520.0,2050
530330052022,36,50,563.0,2050
530330052023,124,68,413.0,2050
530330053031,79,110,4765.0,2050
530330053032,0,0,17173.0,2050
530330053041,0,0,0.0,2050
530330053042,151,44,337.0,2050
530330053051,1018,194,2837.0,2050
530330053052,547,106,1671.0,2050
530330053061,1608,281,3994.0,2050
530330053062,763,140,2012.0,2050
530330053071,0,24,44.0,2050
530330053072,1,49,68.0,2050
530330053073,0,57,83.0,2050
530330054011,38,42,1439.0,2050
530330054012,55,121,1832.0,2050
530330054013,135,196,4188.0,2050
530330054021,10,27,166.0,2050
530330054022,72,181,808.0,2050
530330054023,29,53,322.0,2050
530330056001,0,0,0.0,2050
530330056002,0,0,0.0,2050
530330056003,30,58,401.0,2050
530330056004,46,29,260.0,2050
530330056005,71,98,366.0,2050
530330057001,13,26,429.0,2050
530330057002,3,8,101.0,2050
530330057003,104,58,576.0,2050
530330057004,63,36,200.0,2050
530330057005,61,63,376.0,2050
530330058011,11,28,199.0,2050
530330058012,1,16,139.0,2050
530330058013,4,18,135.0,2050
530330058014,263,406,5429.0,2050
530330058031,16,31,144.0,2050
530330058032,0,2,93.0,2050
530330058041,499,375,3996.0,2050
530330058042,143,98,687.0,2050
530330059011,52,68,1565.0,2050
530330059012,5,13,919.0,2050
530330059013,29,30,629.0,2050
530330059021,1,12,659.0,2050
530330059022,31,11,134.0,2050
530330059023,33,50,384.0,2050
530330060001,70,107,830.0,2050
530330060002,8,57,689.0,2050
530330060003,0,30,183.0,2050
530330060004,39,122,1200.0,2050
530330061001,68,50,578.0,2050
530330061002,6,54,302.0,2050
530330061003,10,22,216.0,2050
530330061004,28,182,1171.0,2050
530330061005,53,51,1295.0,2050
530330062001,14,75,259.0,2050
530330062002,45,104,371.0,2050
530330062003,20,13,190.0,2050
530330063001,49,9,274.0,2050
530330063002,46,164,417.0,2050
530330063003,63,75,574.0,2050
530330063004,7,154,456.0,2050
530330064001,5,28,106.0,2050
530330064002,0,0,0.0,2050
530330064003,10,77,333.0,2050
530330065001,6,27,278.0,2050
530330065002,12,77,397.0,2050
530330065003,9,21,181.0,2050
530330066001,724,596,10347.0,2050
530330066002,4,25,549.0,2050
530330066003,13,72,319.0,2050
530330067011,168,266,1769.0,2050
530330067012,122,144,2002.0,2050
530330067013,106,175,2713.0,2050
530330067021,26,56,1009.0,2050
530330067022,102,129,1102.0,2050
530330067023,39,111,1881.0,2050
530330067031,8,42,211.0,2050
530330067032,1,0,32.0,2050
530330067033,0,0,0.0,2050
530330068001,6,91,334.0,2050
530330068002,269,75,928.0,2050
530330068003,324,116,1164.0,2050
530330069001,19,61,490.0,2050
530330069002,25,51,505.0,2050
530330069003,33,20,179.0,2050
530330070011,6,21,164.0,2050
530330070012,2,22,96.0,2050
530330070013,29,112,1427.0,2050
530330070021,6,17,110.0,2050
530330070022,0,6,12.0,2050
530330070023,624,186,1379.0,2050
530330071011,240,737,3701.0,2050
530330071012,156,902,4340.0,2050
530330071021,117,202,4807.0,2050
530330071022,125,224,2958.0,2050
530330072011,106,127,2259.0,2050
530330072012,55,53,2570.0,2050
530330072013,259,175,914.0,2050
530330072021,115,295,3005.0,2050
530330072022,396,511,5217.0,2050
530330072023,1039,519,8107.0,2050
530330072031,448,1200,13942.0,2050
530330072032,342,1001,7430.0,2050
530330073011,667,158,4899.0,2050
530330073012,234,64,1342.0,2050
530330073013,682,121,2100.0,2050
530330073021,2451,234,15515.0,2050
530330073022,1172,449,15974.0,2050
530330073023,958,119,9009.0,2050
530330073031,3325,308,26795.0,2050
530330073032,1101,127,9421.0,2050
530330073033,1992,205,13974.0,2050
530330074031,221,36,377.0,2050
530330074032,210,57,478.0,2050
530330074041,5,27,188.0,2050
530330074042,0,0,0.0,2050
530330074051,76,101,581.0,2050
530330074052,40,55,290.0,2050
530330074061,88,41,417.0,2050
530330074062,12,33,156.0,2050
530330075011,42,38,474.0,2050
530330075012,40,39,442.0,2050
530330075013,483,48,859.0,2050
530330075021,36,55,509.0,2050
530330075022,34,29,471.0,2050
530330075023,171,128,1600.0,2050
530330075031,588,410,4508.0,2050
530330075032,137,132,1263.0,2050
530330076001,28,35,569.0,2050
530330076002,16,63,399.0,2050
530330076003,110,77,906.0,2050
530330077001,62,25,262.0,2050
530330077002,25,40,321.0,2050
530330077003,161,30,264.0,2050
530330077004,10,68,174.0,2050
530330078001,118,68,684.0,2050
530330078002,3,37,1511.0,2050
530330078003,11,79,737.0,2050
530330078004,13,24,591.0,2050
530330079011,395,75,1039.0,2050
530330079012,131,26,340.0,2050
530330079021,77,90,771.0,2050
530330079022,188,117,960.0,2050
530330079023,81,47,314.0,2050
530330080021,153,173,3200.0,2050
530330080022,330,331,3890.0,2050
530330080023,357,279,4128.0,2050
530330080031,22,60,942.0,2050
530330080032,308,139,2363.0,2050
530330080033,985,209,2786.0,2050
530330080041,62,120,1016.0,2050
530330080042,399,103,1597.0,2050
530330080043,1355,170,3526.0,2050
530330081011,507,93,3175.0,2050
530330081012,1324,203,7850.0,2050
530330081013,398,447,7535.0,2050
530330081021,6034,2116,52998.0,2050
530330081022,2755,1770,47149.0,2050
530330082001,9950,2443,43581.0,2050
530330082002,132,109,991.0,2050
530330082003,8,17,1153.0,2050
530330083001,122,206,6627.0,2050
530330083002,96,457,1423.0,2050
530330084011,572,89,2068.0,2050
530330084012,0,6,1413.0,2050
530330084013,98,150,9463.0,2050
530330084021,393,94,1343.0,2050
530330084022,60,107,1004.0,2050
530330084023,242,61,736.0,2050
530330085001,923,239,9786.0,2050
530330085002,391,116,694.0,2050
530330085003,70,88,4569.0,2050
530330086001,20,43,874.0,2050
530330086002,42,106,1068.0,2050
530330086003,186,79,3424.0,2050
530330086004,62,16,1156.0,2050
530330087001,27,19,3091.0,2050
530330087002,2,5,223.0,2050
530330087003,14,45,320.0,2050
530330088001,82,52,336.0,2050
530330088002,12,37,479.0,2050
530330088003,0,9,53.0,2050
530330089001,0,12,217.0,2050
530330089002,21,38,148.0,2050
530330089003,93,90,1716.0,2050
530330089004,10,10,178.0,2050
530330090001,2648,285,6323.0,2050
530330090002,164,42,519.0,2050
530330090003,30,37,873.0,2050
530330091001,294,274,2243.0,2050
530330091002,262,105,2301.0,2050
530330092001,25,58,1617.0,2050
530330092002,777,549,9442.0,2050
530330093001,229,145,4434.0,2050
530330093002,2452,2597,29115.0,2050
530330093003,4643,1350,33949.0,2050
530330094001,383,8,520.0,2050
530330094002,572,132,1651.0,2050
530330094003,66,22,277.0,2050
530330094004,476,86,1639.0,2050
530330094005,2739,45,3336.0,2050
530330095001,4,55,271.0,2050
530330095002,75,152,1172.0,2050
530330095003,9,86,294.0,2050
530330095004,393,112,1048.0,2050
530330096001,86,75,617.0,2050
530330096002,5,19,308.0,2050
530330096003,34,20,308.0,2050
530330096004,9,9,189.0,2050
530330097011,10,23,199.0,2050
530330097012,2,18,94.0,2050
530330097013,16,26,440.0,2050
530330097014,0,3,5.0,2050
530330097021,2,8,126.0,2050
530330097022,1,4,131.0,2050
530330097023,15,46,780.0,2050
530330097024,0,0,0.0,2050
530330098011,233,134,885.0,2050
530330098012,0,0,0.0,2050
530330098013,33,71,404.0,2050
530330098021,30,11,220.0,2050
530330098022,81,89,1814.0,2050
530330098023,12,26,451.0,2050
530330099001,24,33,307.0,2050
530330099002,19,41,216.0,2050
530330099003,17,79,798.0,2050
530330099004,153,254,5441.0,2050
530330100011,296,58,859.0,2050
530330100012,63,76,2402.0,2050
530330100013,6,5,372.0,2050
530330100021,9,7,163.0,2050
530330100022,39,93,517.0,2050
530330100023,16,68,295.0,2050
530330101011,163,51,549.0,2050
530330101012,10,16,99.0,2050
530330101013,123,97,744.0,2050
530330101021,2,20,179.0,2050
530330101022,327,31,807.0,2050
530330101023,119,25,256.0,2050
530330102001,8,36,197.0,2050
530330102002,3,20,50.0,2050
530330102003,10,10,80.0,2050
530330102004,8,16,64.0,2050
530330103011,18,43,534.0,2050
530330103012,35,61,327.0,2050
530330103013,154,43,651.0,2050
530330103021,123,46,558.0,2050
530330103022,105,60,553.0,2050
530330103023,68,81,1274.0,2050
530330104011,14,16,75.0,2050
530330104012,32,65,322.0,2050
530330104013,4,12,156.0,2050
530330104021,12,39,668.0,2050
530330104022,24,10,75.0,2050
530330104023,6,5,41.0,2050
530330104024,1,2,27.0,2050
530330105011,119,95,561.0,2050
530330105012,0,3,118.0,2050
530330105013,343,405,2019.0,2050
530330105021,253,86,911.0,2050
530330105022,67,18,503.0,2050
530330105023,210,154,999.0,2050
530330105024,608,199,1517.0,2050
530330106011,1,16,91.0,2050
530330106012,16,33,283.0,2050
530330106013,8,39,265.0,2050
530330106021,57,29,338.0,2050
530330106022,0,0,0.0,2050
530330106023,7,5,125.0,2050
530330107011,177,12,411.0,2050
530330107012,11,11,80.0,2050
530330107013,22,20,216.0,2050
530330107021,0,0,0.0,2050
530330107022,0,5,102.0,2050
530330107023,0,11,186.0,2050
530330108001,48,93,1920.0,2050
530330108002,9,10,374.0,2050
530330108003,10,45,200.0,2050
530330109001,166,151,4845.0,2050
530330109002,2280,706,18524.0,2050
530330110011,12,20,189.0,2050
530330110012,341,123,1309.0,2050
530330110013,8,3,83.0,2050
530330110021,6,51,755.0,2050
530330110022,2,12,93.0,2050
530330110023,1,19,136.0,2050
530330111011,18,25,95.0,2050
530330111012,6,7,37.0,2050
530330111013,13,4,36.0,2050
530330111014,16,13,95.0,2050
530330111021,1,23,498.0,2050
530330111022,56,64,308.0,2050
530330111023,5,9,61.0,2050
530330111024,21,34,131.0,2050
530330112001,123,99,3388.0,2050
530330112002,143,197,4359.0,2050
530330112003,56,35,1712.0,2050
530330113001,83,56,2100.0,2050
530330113002,70,9,163.0,2050
530330113003,3,32,79.0,2050
530330113004,8,12,199.0,2050
530330113005,1,20,47.0,2050
530330114011,0,0,135.0,2050
530330114012,0,0,171.0,2050
530330114013,1,4,24.0,2050
